,mac,rssi,timestamp,name,seq,scanner_ip
14864,12:8c:1b:8b:d2:fb,-84,1741727843928,Unknown,39099,10.26.2.134
14865,40:e0:82:56:b4:ca,-75,1741727843414,Unknown,38159,10.26.2.196
14866,39:ed:c3:aa:06:c4,-86,1741727843929,Unknown,39100,10.26.2.134
14867,40:e0:82:56:b4:ca,-59,1741727843937,Unknown,39101,10.26.2.134
14868,80:c3:ba:12:24:67,-70,1741727844095,Unknown,39648,10.26.2.166
14869,dd:a0:ff:02:10:1f,-63,1741727843563,Unknown,38167,10.26.2.131
14870,40:e0:82:56:b4:ca,-59,1741727843937,Unknown,39101,10.26.2.134
14871,80:c3:ba:12:24:67,-70,1741727844095,Unknown,39648,10.26.2.166
14872,dd:a0:ff:02:10:1f,-63,1741727843563,Unknown,38167,10.26.2.131
14873,61:05:61:7a:46:0c,-54,1741727844098,Unknown,39649,10.26.2.166
14874,40:e0:82:56:b4:ca,-62,1741727843569,Unknown,38168,10.26.2.131
14875,48:b0:2d:fd:87:fb,-81,1741727843416,NVIDIA SHIELD Remote,38160,10.26.2.196
14876,61:05:61:7a:46:0c,-54,1741727844098,Unknown,39649,10.26.2.166
14877,40:e0:82:56:b4:ca,-62,1741727843569,Unknown,38168,10.26.2.131
14878,48:b0:2d:fd:87:fb,-81,1741727843416,NVIDIA SHIELD Remote,38160,10.26.2.196
14879,48:b0:2d:fd:87:fb,-82,1741727843939,Unknown,39102,10.26.2.134
14880,77:bc:a9:66:ff:e2,-79,1741727843514,Unknown,38161,10.26.2.196
14881,77:bc:a9:66:ff:e2,-57,1741727843667,Unknown,38169,10.26.2.131
14882,61:05:61:7a:46:0c,-70,1741727843674,Unknown,38170,10.26.2.131
14883,77:bc:a9:66:ff:e2,-79,1741727843514,Unknown,38161,10.26.2.196
14884,48:b0:2d:fd:87:fb,-82,1741727843939,Unknown,39102,10.26.2.134
14885,77:bc:a9:66:ff:e2,-57,1741727843667,Unknown,38169,10.26.2.131
14886,61:05:61:7a:46:0c,-70,1741727843674,Unknown,38170,10.26.2.131
14887,80:c3:ba:12:24:67,-65,1741727844118,Unknown,38293,10.26.2.133
14888,80:c3:ba:12:24:67,-65,1741727844118,Unknown,38293,10.26.2.133
14889,61:05:61:7a:46:0c,-62,1741727843518,Unknown,38162,10.26.2.196
14890,c1:06:9c:02:4d:2d,-84,1741727844167,Unknown,38294,10.26.2.133
14891,ed:b7:e1:87:bf:3f,-70,1741727843676,Unknown,38171,10.26.2.131
14892,52:c3:88:1d:6d:a3,-71,1741727844169,Unknown,38295,10.26.2.133
14893,ed:b7:e1:87:bf:3f,-63,1741727843520,Unknown,38163,10.26.2.196
14894,40:bb:ce:a2:7b:fe,-74,1741727844171,3d0dc6dc,38296,10.26.2.133
14895,44:5e:cd:0f:db:41,-61,1741727844174,Razer Stereo,38297,10.26.2.133
14896,5b:c6:bf:32:be:cc,-60,1741727843941,Unknown,39103,10.26.2.134
14897,2d:33:0c:90:44:01,-88,1741727843594,Unknown,38164,10.26.2.196
14898,77:bc:a9:66:ff:e2,-67,1741727844037,Unknown,39104,10.26.2.134
14899,61:05:61:7a:46:0c,-65,1741727844040,Unknown,39105,10.26.2.134
14900,4c:4f:28:51:aa:5c,-63,1741727844181,Unknown,38298,10.26.2.133
14901,ed:b7:e1:87:bf:3f,-65,1741727844043,Unknown,39106,10.26.2.134
14902,ed:b7:e1:87:bf:3f,-54,1741727844101,Unknown,39650,10.26.2.166
14903,20:59:c1:0a:0c:74,-93,1741727843744,Unknown,38172,10.26.2.131
14904,37:5c:85:ff:93:1f,-86,1741727844112,Unknown,39107,10.26.2.134
14905,6b:1e:4f:4d:fa:64,-87,1741727843597,Unknown,38165,10.26.2.196
14906,2d:6b:68:f7:cd:9c,-86,1741727844114,Unknown,39108,10.26.2.134
14907,5b:c6:bf:32:be:cc,-68,1741727843599,Unknown,38166,10.26.2.196
14908,6b:39:48:3c:55:5b,-61,1741727844186,Unknown,38299,10.26.2.133
14909,6b:1e:4f:4d:fa:64,-89,1741727843753,Unknown,38173,10.26.2.131
14910,65:cb:df:35:93:7a,-61,1741727843616,Unknown,38167,10.26.2.196
14911,5b:c6:bf:32:be:cc,-59,1741727843755,Unknown,38174,10.26.2.131
14912,49:cd:60:a6:b1:c5,-62,1741727844187,Unknown,38300,10.26.2.133
14913,57:58:9d:76:05:c3,-68,1741727844167,Unknown,39651,10.26.2.166
14914,65:cb:df:35:93:7a,-56,1741727843772,Unknown,38175,10.26.2.131
14915,63:ab:84:05:10:6f,-81,1741727843775,Unknown,38176,10.26.2.131
14916,4a:c7:8b:aa:9e:13,-78,1741727844202,Unknown,38301,10.26.2.133
14917,79:03:7c:09:8f:9c,-76,1741727844205,Unknown,38302,10.26.2.133
14918,63:72:28:10:a0:c4,-58,1741727844220,Unknown,38303,10.26.2.133
14919,57:58:9d:76:05:c3,-64,1741727844222,Unknown,38304,10.26.2.133
14920,40:e0:82:56:b4:ca,-64,1741727844239,Unknown,38305,10.26.2.133
14921,5b:c6:bf:32:be:cc,-64,1741727844178,Unknown,39652,10.26.2.166
14922,63:ab:84:05:10:6f,-63,1741727844352,Unknown,38306,10.26.2.133
14923,80:c3:ba:12:24:67,-60,1741727844354,SW02,38307,10.26.2.133
14924,63:ab:84:05:10:6f,-61,1741727843695,Unknown,38168,10.26.2.196
14925,41:88:49:13:56:ce,-68,1741727844191,Unknown,39653,10.26.2.166
14926,63:ab:84:05:10:6f,-63,1741727844352,Unknown,38306,10.26.2.133
14927,80:c3:ba:12:24:67,-60,1741727844354,SW02,38307,10.26.2.133
14928,63:ab:84:05:10:6f,-61,1741727843695,Unknown,38168,10.26.2.196
14929,41:88:49:13:56:ce,-68,1741727844191,Unknown,39653,10.26.2.166
14930,26:c5:c4:86:d5:11,-89,1741727843696,Unknown,38169,10.26.2.196
14931,52:c3:88:1d:6d:a3,-67,1741727843717,Unknown,38170,10.26.2.196
14932,12:8c:1b:8b:d2:fb,-84,1741727844193,Unknown,39654,10.26.2.166
14933,63:ab:84:05:10:6f,-81,1741727844201,Unknown,39655,10.26.2.166
14934,4d:ea:5c:0c:3c:ea,-83,1741727844287,Unknown,39656,10.26.2.166
14935,52:c3:88:1d:6d:a3,-60,1741727844296,Unknown,39657,10.26.2.166
14936,63:ab:84:05:10:6f,-62,1741727844313,Unknown,39109,10.26.2.134
14937,77:bc:a9:66:ff:e2,-57,1741727844431,Unknown,38308,10.26.2.133
14938,77:bc:a9:66:ff:e2,-64,1741727844315,Unknown,39110,10.26.2.134
14939,77:bc:a9:66:ff:e2,-77,1741727844371,Unknown,39658,10.26.2.166
14940,6b:39:48:3c:55:5b,-67,1741727843978,Unknown,38177,10.26.2.131
14941,49:cd:60:a6:b1:c5,-79,1741727843980,Unknown,38178,10.26.2.131
14942,6b:39:48:3c:55:5b,-61,1741727843817,Unknown,38171,10.26.2.196
14943,40:e0:82:56:b4:ca,-72,1741727844379,Unknown,39659,10.26.2.166
14944,61:05:61:7a:46:0c,-62,1741727844434,Unknown,38309,10.26.2.133
14945,49:cd:60:a6:b1:c5,-63,1741727843822,Unknown,38172,10.26.2.196
14946,77:bc:a9:66:ff:e2,-77,1741727844371,Unknown,39658,10.26.2.166
14947,77:bc:a9:66:ff:e2,-64,1741727844315,Unknown,39110,10.26.2.134
14948,6b:39:48:3c:55:5b,-67,1741727843978,Unknown,38177,10.26.2.131
14949,49:cd:60:a6:b1:c5,-79,1741727843980,Unknown,38178,10.26.2.131
14950,6b:39:48:3c:55:5b,-61,1741727843817,Unknown,38171,10.26.2.196
14951,40:e0:82:56:b4:ca,-72,1741727844379,Unknown,39659,10.26.2.166
14952,61:05:61:7a:46:0c,-62,1741727844434,Unknown,38309,10.26.2.133
14953,49:cd:60:a6:b1:c5,-63,1741727843822,Unknown,38172,10.26.2.196
14954,65:cb:df:35:93:7a,-57,1741727844436,Unknown,38310,10.26.2.133
14955,61:05:61:7a:46:0c,-75,1741727844318,Unknown,39111,10.26.2.134
14956,41:88:49:13:56:ce,-61,1741727844447,Unknown,38311,10.26.2.133
14957,40:e0:82:56:b4:ca,-58,1741727844321,Unknown,39112,10.26.2.134
14958,65:cb:df:35:93:7a,-68,1741727844322,Unknown,39113,10.26.2.134
14959,41:88:49:13:56:ce,-68,1741727844343,Unknown,39114,10.26.2.134
14960,65:cb:df:35:93:7a,-65,1741727844381,Unknown,39660,10.26.2.166
14961,22:92:d6:bc:87:84,-84,1741727844449,Unknown,38312,10.26.2.133
14962,49:cd:60:a6:b1:c5,-58,1741727844345,Unknown,39115,10.26.2.134
14963,40:bb:ce:a2:7b:fe,-77,1741727844384,3d0dc6dc,39661,10.26.2.166
14964,49:cd:60:a6:b1:c5,-66,1741727844403,Unknown,39662,10.26.2.166
14965,44:5e:cd:0f:db:41,-58,1741727843924,Razer Stereo,38173,10.26.2.196
14966,79:9b:16:0b:1e:30,-58,1741727844432,Unknown,39116,10.26.2.134
14967,79:9b:16:0b:1e:30,-90,1741727844491,Unknown,39663,10.26.2.166
14968,4c:4f:28:51:aa:5c,-61,1741727844447,Unknown,39117,10.26.2.134
14969,68:05:50:81:1b:4a,-84,1741727844505,Unknown,39664,10.26.2.166
14970,4c:4f:28:51:aa:5c,-67,1741727844507,Unknown,39665,10.26.2.166
14971,44:5e:cd:0f:db:41,-64,1741727844085,Razer Stereo,38179,10.26.2.131
14972,12:8c:1b:8b:d2:fb,-86,1741727844449,Unknown,39118,10.26.2.134
14973,80:c3:ba:12:24:67,-68,1741727844451,SW02,39119,10.26.2.134
14974,39:ed:c3:aa:06:c4,-84,1741727844454,Unknown,39120,10.26.2.134
14975,4c:4f:28:51:aa:5c,-67,1741727844507,Unknown,39665,10.26.2.166
14976,44:5e:cd:0f:db:41,-64,1741727844085,Razer Stereo,38179,10.26.2.131
14977,c1:06:9c:02:4d:2d,-80,1741727844533,Unknown,39121,10.26.2.134
14978,5a:e0:43:b4:79:2e,-54,1741727844539,Unknown,39122,10.26.2.134
14979,68:27:37:05:4c:cd,-89,1741727844541,Unknown,39123,10.26.2.134
14980,6e:b6:12:49:04:9c,-87,1741727844644,Unknown,38313,10.26.2.133
14981,c1:06:9c:02:4d:2d,-85,1741727844594,Unknown,39666,10.26.2.166
14982,5a:e0:43:b4:79:2e,-56,1741727844597,Unknown,39667,10.26.2.166
14983,5a:e0:43:b4:79:2e,-58,1741727844654,Unknown,38314,10.26.2.133
14984,58:bc:2f:43:e2:89,-74,1741727844601,Unknown,39668,10.26.2.166
14985,58:bc:2f:43:e2:89,-74,1741727844655,Unknown,38315,10.26.2.133
14986,53:df:41:06:3b:b4,-63,1741727844613,Unknown,39669,10.26.2.166
14987,12:8c:1b:8b:d2:fb,-88,1741727844666,Unknown,38316,10.26.2.133
14988,58:bc:2f:43:e2:89,-75,1741727844543,Unknown,39124,10.26.2.134
14989,5a:e0:43:b4:79:2e,-58,1741727844654,Unknown,38314,10.26.2.133
14990,53:df:41:06:3b:b4,-68,1741727844557,Unknown,39125,10.26.2.134
14991,0d:44:bb:d9:02:04,-89,1741727844559,Unknown,39126,10.26.2.134
14992,dd:7a:96:e8:22:d8,-64,1741727844679,Unknown,39670,10.26.2.166
14993,dd:7a:96:e8:22:d8,-74,1741727844732,Unknown,38317,10.26.2.133
14994,53:c7:96:20:10:c3,-81,1741727844697,Unknown,39671,10.26.2.166
14995,6e:b6:12:49:04:9c,-89,1741727844222,Unknown,38180,10.26.2.131
14996,4a:c7:8b:aa:9e:13,-72,1741727844702,Unknown,39672,10.26.2.166
14997,ef:df:58:dd:30:38,-68,1741727844223,Unknown,38181,10.26.2.131
14998,7d:ef:fe:22:87:51,-68,1741727844704,Unknown,39673,10.26.2.166
14999,dd:7a:96:e8:22:d8,-63,1741727844620,Unknown,39127,10.26.2.134
15000,53:c7:96:20:10:c3,-72,1741727844750,Unknown,38318,10.26.2.133
15001,61:05:61:7a:46:0c,-67,1741727844240,Unknown,38182,10.26.2.131
15002,dd:7a:96:e8:22:d8,-65,1741727844097,Unknown,38174,10.26.2.196
15003,56:e0:1a:3d:12:cf,-90,1741727844631,Unknown,39128,10.26.2.134
15004,49:3d:c8:1c:ca:0b,-91,1741727844641,Unknown,39129,10.26.2.134
15005,ea:da:2f:b1:7f:02,-89,1741727844753,Unknown,38319,10.26.2.133
15006,4a:c7:8b:aa:9e:13,-72,1741727844702,Unknown,39672,10.26.2.166
15007,7d:ef:fe:22:87:51,-72,1741727844757,Unknown,38320,10.26.2.133
15008,2d:33:0c:90:44:01,-84,1741727844099,Bose Flex 2 SoundLink,38175,10.26.2.196
15009,4d:ea:5c:0c:3c:ea,-77,1741727844759,Unknown,38321,10.26.2.133
15010,53:c7:96:20:10:c3,-75,1741727844110,Unknown,38176,10.26.2.196
15011,44:27:45:89:45:3b,-87,1741727844244,Unknown,38183,10.26.2.131
15012,79:92:7e:cb:3f:eb,-68,1741727844769,Unknown,38322,10.26.2.133
15013,4a:c7:8b:aa:9e:13,-69,1741727844643,Unknown,39130,10.26.2.134
15014,7d:ef:fe:22:87:51,-59,1741727844646,Unknown,39131,10.26.2.134
15015,7f:5c:7c:60:b2:fa,-89,1741727844706,Unknown,39674,10.26.2.166
15016,4d:ea:5c:0c:3c:ea,-83,1741727844647,Unknown,39132,10.26.2.134
15017,6b:1e:4f:4d:fa:64,-86,1741727844115,Unknown,38177,10.26.2.196
15018,6b:39:48:3c:55:5b,-74,1741727844247,Unknown,38184,10.26.2.131
15019,57:58:9d:76:05:c3,-59,1741727844655,Unknown,39133,10.26.2.134
15020,41:88:49:13:56:ce,-67,1741727844118,Unknown,38178,10.26.2.196
15021,79:92:7e:cb:3f:eb,-57,1741727844658,Unknown,39134,10.26.2.134
15022,4a:c7:8b:aa:9e:13,-67,1741727844120,Unknown,38179,10.26.2.196
15023,63:72:28:10:a0:c4,-79,1741727844713,Unknown,39675,10.26.2.166
15024,49:cd:60:a6:b1:c5,-76,1741727844251,Unknown,38185,10.26.2.131
15025,7d:ef:fe:22:87:51,-78,1741727844123,Unknown,38180,10.26.2.196
15026,ff:cf:22:3e:be:27,-64,1741727844253,Unknown,38186,10.26.2.131
15027,4d:ea:5c:0c:3c:ea,-73,1741727844124,Unknown,38181,10.26.2.196
15028,63:72:28:10:a0:c4,-83,1741727844127,Unknown,38182,10.26.2.196
15029,b8:bc:5b:72:2b:0f,-92,1741727844255,Unknown,38187,10.26.2.131
15030,dd:7a:96:e8:22:d8,-74,1741727844257,Unknown,38188,10.26.2.131
15031,53:c7:96:20:10:c3,-73,1741727844271,Unknown,38189,10.26.2.131
15032,57:58:9d:76:05:c3,-76,1741727844134,Unknown,38183,10.26.2.196
15033,41:88:49:13:56:ce,-66,1741727844274,Unknown,38190,10.26.2.131
15034,79:92:7e:cb:3f:eb,-77,1741727844137,Unknown,38184,10.26.2.196
15035,79:92:7e:cb:3f:eb,-67,1741727844716,Unknown,39676,10.26.2.166
15036,4a:c7:8b:aa:9e:13,-72,1741727844276,Unknown,38191,10.26.2.131
15037,7d:ef:fe:22:87:51,-71,1741727844279,Unknown,38192,10.26.2.131
15038,4d:ea:5c:0c:3c:ea,-69,1741727844280,Unknown,38193,10.26.2.131
15039,63:72:28:10:a0:c4,-68,1741727844287,Unknown,38194,10.26.2.131
15040,57:58:9d:76:05:c3,-71,1741727844289,Unknown,38195,10.26.2.131
15041,79:92:7e:cb:3f:eb,-71,1741727844293,Unknown,38196,10.26.2.131
15042,57:9a:5b:84:96:c1,-77,1741727844209,Unknown,38185,10.26.2.196
15043,57:9a:5b:84:96:c1,-57,1741727844730,Unknown,39135,10.26.2.134
15044,58:bc:2f:43:e2:89,-68,1741727844210,Unknown,38186,10.26.2.196
15045,57:9a:5b:84:96:c1,-67,1741727844797,Unknown,39677,10.26.2.166
15046,1f:61:90:17:80:57,-86,1741727844836,Unknown,38323,10.26.2.133
15047,a8:a2:37:7c:50:11,-84,1741727844759,Unknown,39136,10.26.2.134
15048,53:df:41:06:3b:b4,-77,1741727844861,Unknown,38324,10.26.2.133
15049,57:9a:5b:84:96:c1,-77,1741727844209,Unknown,38185,10.26.2.196
15050,58:bc:2f:43:e2:89,-68,1741727844210,Unknown,38186,10.26.2.196
15051,57:9a:5b:84:96:c1,-57,1741727844730,Unknown,39135,10.26.2.134
15052,57:9a:5b:84:96:c1,-67,1741727844797,Unknown,39677,10.26.2.166
15053,1f:61:90:17:80:57,-86,1741727844836,Unknown,38323,10.26.2.133
15054,a8:a2:37:7c:50:11,-84,1741727844759,Unknown,39136,10.26.2.134
15055,53:df:41:06:3b:b4,-77,1741727844861,Unknown,38324,10.26.2.133
15056,80:c3:ba:12:24:67,-68,1741727844363,Unknown,38197,10.26.2.131
15057,57:9a:5b:84:96:c1,-58,1741727844365,Unknown,38198,10.26.2.131
15058,58:bc:2f:43:e2:89,-69,1741727844367,Unknown,38199,10.26.2.131
15059,40:bb:ce:a2:7b:fe,-79,1741727844372,3d0dc6dc,38200,10.26.2.131
15060,53:df:41:06:3b:b4,-68,1741727844377,Unknown,38201,10.26.2.131
15061,53:18:3d:ff:31:f6,-57,1741727844885,Unknown,39678,10.26.2.166
15062,73:51:d8:1a:74:1c,-91,1741727844825,Unknown,39137,10.26.2.134
15063,53:18:3d:ff:31:f6,-56,1741727844460,Unknown,38202,10.26.2.131
15064,79:03:7c:09:8f:9c,-67,1741727844829,Unknown,39138,10.26.2.134
15065,79:03:7c:09:8f:9c,-77,1741727844462,Unknown,38203,10.26.2.131
15066,53:18:3d:ff:31:f6,-56,1741727844304,Unknown,38187,10.26.2.196
15067,cf:6d:3d:28:30:72,-52,1741727844465,Unknown,38204,10.26.2.131
15068,79:03:7c:09:8f:9c,-61,1741727844306,Unknown,38188,10.26.2.196
15069,cf:6d:3d:28:30:72,-76,1741727844831,Unknown,39139,10.26.2.134
15070,23:ec:9c:a8:32:7b,-80,1741727844833,Unknown,39140,10.26.2.134
15071,23:ec:9c:a8:32:7b,-82,1741727844466,Unknown,38205,10.26.2.131
15072,79:03:7c:09:8f:9c,-62,1741727844902,Unknown,39679,10.26.2.166
15073,cf:6d:3d:28:30:72,-76,1741727844831,Unknown,39139,10.26.2.134
15074,cf:6d:3d:28:30:72,-52,1741727844465,Unknown,38204,10.26.2.131
15075,79:03:7c:09:8f:9c,-61,1741727844306,Unknown,38188,10.26.2.196
15076,23:ec:9c:a8:32:7b,-80,1741727844833,Unknown,39140,10.26.2.134
15077,23:ec:9c:a8:32:7b,-82,1741727844466,Unknown,38205,10.26.2.131
15078,79:03:7c:09:8f:9c,-62,1741727844902,Unknown,39679,10.26.2.166
15079,cf:6d:3d:28:30:72,-70,1741727844308,Unknown,38189,10.26.2.196
15080,5b:c6:bf:32:be:cc,-64,1741727844497,Unknown,38206,10.26.2.131
15081,53:18:3d:ff:31:f6,-60,1741727844938,Unknown,38325,10.26.2.133
15082,cf:6d:3d:28:30:72,-75,1741727844941,Unknown,38326,10.26.2.133
15083,3b:ba:e2:04:34:1c,-83,1741727844904,Unknown,39680,10.26.2.166
15084,5b:c6:bf:32:be:cc,-62,1741727844864,Unknown,39141,10.26.2.134
15085,5b:c6:bf:32:be:cc,-64,1741727844341,Unknown,38190,10.26.2.196
15086,1a:ea:af:d3:56:ef,-88,1741727845016,Unknown,39681,10.26.2.166
15087,c1:06:9c:02:4d:2d,-81,1741727844426,Unknown,38191,10.26.2.196
15088,c1:06:9c:02:4d:2d,-85,1741727844583,Unknown,38207,10.26.2.131
15089,63:72:28:10:a0:c4,-73,1741727844941,Unknown,39142,10.26.2.134
15090,4e:44:92:b9:90:45,-78,1741727845160,Unknown,38327,10.26.2.133
15091,53:18:3d:ff:31:f6,-61,1741727845029,Unknown,39143,10.26.2.134
15092,5b:c6:bf:32:be:cc,-62,1741727845162,Unknown,38328,10.26.2.133
15093,5b:c6:bf:32:be:cc,-65,1741727845107,Unknown,39682,10.26.2.166
15094,c1:06:9c:02:4d:2d,-90,1741727845112,Unknown,39683,10.26.2.166
15095,65:cb:df:35:93:7a,-61,1741727844696,Unknown,38208,10.26.2.131
15096,12:bb:a1:50:ec:95,-83,1741727845038,Unknown,39144,10.26.2.134
15097,23:ec:9c:a8:32:7b,-85,1741727844517,Unknown,38192,10.26.2.196
15098,4e:44:92:b9:90:45,-67,1741727844526,Unknown,38193,10.26.2.196
15099,65:cb:df:35:93:7a,-57,1741727844540,Unknown,38194,10.26.2.196
15100,41:88:49:13:56:ce,-68,1741727845115,Confernce,39684,10.26.2.166
15101,23:ec:9c:a8:32:7b,-85,1741727844517,Unknown,38192,10.26.2.196
15102,65:cb:df:35:93:7a,-63,1741727845121,Unknown,39685,10.26.2.166
15103,1a:50:a7:15:bc:b0,-91,1741727845125,Unknown,39686,10.26.2.166
15104,53:df:41:06:3b:b4,-76,1741727845229,Unknown,38329,10.26.2.133
15105,09:ed:9d:76:8b:2b,-95,1741727845192,Unknown,39687,10.26.2.166
15106,2d:33:0c:90:44:01,-89,1741727844768,Unknown,38209,10.26.2.131
15107,58:05:a3:6a:29:2f,-92,1741727845134,Unknown,39145,10.26.2.134
15108,4c:13:81:7b:36:5e,-90,1741727845231,Unknown,38330,10.26.2.133
15109,40:bb:ce:a2:7b:fe,-79,1741727844611,3d0dc6dc,38195,10.26.2.196
15110,c1:06:9c:02:4d:2d,-84,1741727845243,Unknown,38331,10.26.2.133
15111,77:bc:a9:66:ff:e2,-61,1741727844614,Unknown,38196,10.26.2.196
15112,61:05:61:7a:46:0c,-63,1741727844637,Unknown,38197,10.26.2.196
15113,40:bb:ce:a2:7b:fe,-73,1741727845245,3d0dc6dc,38332,10.26.2.133
15114,77:bc:a9:66:ff:e2,-56,1741727845250,Unknown,38333,10.26.2.133
15115,40:bb:ce:a2:7b:fe,-88,1741727845136,3d0dc6dc,39146,10.26.2.134
15116,53:df:41:06:3b:b4,-76,1741727845229,Unknown,38329,10.26.2.133
15117,09:ed:9d:76:8b:2b,-95,1741727845192,Unknown,39687,10.26.2.166
15118,2d:33:0c:90:44:01,-89,1741727844768,Unknown,38209,10.26.2.131
15119,58:05:a3:6a:29:2f,-92,1741727845134,Unknown,39145,10.26.2.134
15120,4c:13:81:7b:36:5e,-90,1741727845231,Unknown,38330,10.26.2.133
15121,40:bb:ce:a2:7b:fe,-79,1741727844611,3d0dc6dc,38195,10.26.2.196
15122,77:bc:a9:66:ff:e2,-61,1741727844614,Unknown,38196,10.26.2.196
15123,c1:06:9c:02:4d:2d,-84,1741727845243,Unknown,38331,10.26.2.133
15124,40:bb:ce:a2:7b:fe,-73,1741727845245,3d0dc6dc,38332,10.26.2.133
15125,61:05:61:7a:46:0c,-63,1741727844637,Unknown,38197,10.26.2.196
15126,77:bc:a9:66:ff:e2,-56,1741727845250,Unknown,38333,10.26.2.133
15127,77:bc:a9:66:ff:e2,-53,1741727844773,Unknown,38210,10.26.2.131
15128,61:05:61:7a:46:0c,-78,1741727845260,Unknown,38334,10.26.2.133
15129,40:bb:ce:a2:7b:fe,-88,1741727845136,3d0dc6dc,39146,10.26.2.134
15130,77:bc:a9:66:ff:e2,-66,1741727845197,Unknown,39688,10.26.2.166
15131,61:05:61:7a:46:0c,-54,1741727845199,Unknown,39689,10.26.2.166
15132,77:bc:a9:66:ff:e2,-53,1741727844773,Unknown,38210,10.26.2.131
